,index,Ano,País,Tipo,Total Linha
5282,62,2000,Costa Rica,catedra,0.0
5283,63,2000,Dinamarca,catedra,0.0
5284,64,2000,Espanha,catedra,0.0
5294,74,2000,Países Baixos (Holanda),catedra,0.0
5285,65,2000,Estados Unidos da América,catedra,0.0
5287,67,2000,França,catedra,0.0
1796,56,2000,Alemanha,mestrado,0.0
1797,57,2000,Argentina,mestrado,3.0
1798,58,2000,Austrália,mestrado,0.0
1799,59,2000,Bélgica,mestrado,0.0
5288,68,2000,Irlanda,catedra,0.0
5289,69,2000,Itália,catedra,0.0
5290,70,2000,Japão,catedra,0.0
5291,71,2000,México,catedra,0.0
5292,72,2000,Noruega,catedra,0.0
5286,66,2000,Finlândia,catedra,0.0
5296,76,2000,Portugal,catedra,0.0
944,74,2000,Países Baixos (Holanda),Doutorado,31.0
927,57,2000,Argentina,Doutorado,9.0
3542,62,2000,Costa Rica,articulador-pedagogico,0.0
3543,63,2000,Dinamarca,articulador-pedagogico,0.0
3544,64,2000,Espanha,articulador-pedagogico,0.0
2686,76,2000,Portugal,pos-doc,14.0
2687,77,2000,Reino Unido da Grã-Bretanha e Irlanda do Norte,pos-doc,19.0
2688,78,2000,Suécia,pos-doc,2.0
2689,79,2000,Suíça,pos-doc,0.0
2690,80,2000,Uruguai,pos-doc,0.0
2691,81,2000,Áustria,pos-doc,0.0
57,57,2000,Argentina,Graduacao,0.0
3541,61,2000,Chile,articulador-pedagogico,0.0
58,58,2000,Austrália,Graduacao,0.0
60,60,2000,Canadá,Graduacao,0.0
61,61,2000,Chile,Graduacao,0.0
62,62,2000,Costa Rica,Graduacao,0.0
63,63,2000,Dinamarca,Graduacao,0.0
64,64,2000,Espanha,Graduacao,0.0
65,65,2000,Estados Unidos da América,Graduacao,76.0
66,66,2000,Finlândia,Graduacao,0.0
67,67,2000,França,Graduacao,196.0
3545,65,2000,Estados Unidos da América,articulador-pedagogico,0.0
3546,66,2000,Finlândia,articulador-pedagogico,0.0
59,59,2000,Bélgica,Graduacao,0.0
3547,67,2000,França,articulador-pedagogico,0.0
3540,60,2000,Canadá,articulador-pedagogico,0.0
3538,58,2000,Austrália,articulador-pedagogico,0.0
56,56,2000,Alemanha,Graduacao,198.0
2668,58,2000,Austrália,pos-doc,5.0
2669,59,2000,Bélgica,pos-doc,0.0
2670,60,2000,Canadá,pos-doc,25.0
2671,61,2000,Chile,pos-doc,1.0
2672,62,2000,Costa Rica,pos-doc,0.0
2673,63,2000,Dinamarca,pos-doc,0.0
2674,64,2000,Espanha,pos-doc,14.0
2675,65,2000,Estados Unidos da América,pos-doc,88.0
1820,80,2000,Uruguai,mestrado,0.0
3539,59,2000,Bélgica,articulador-pedagogico,0.0
2676,66,2000,Finlândia,pos-doc,0.0
2678,68,2000,Irlanda,pos-doc,0.0
2679,69,2000,Itália,pos-doc,10.0
2680,70,2000,Japão,pos-doc,0.0
2681,71,2000,México,pos-doc,0.0
2682,72,2000,Noruega,pos-doc,0.0
2683,73,2000,Nova Zelândia (Aotearoa),pos-doc,0.0
2684,74,2000,Países Baixos (Holanda),pos-doc,3.0
2685,75,2000,Peru,pos-doc,1.0
3536,56,2000,Alemanha,articulador-pedagogico,0.0
3537,57,2000,Argentina,articulador-pedagogico,0.0
2677,67,2000,França,pos-doc,78.0
3548,68,2000,Irlanda,articulador-pedagogico,0.0
3549,69,2000,Itália,articulador-pedagogico,0.0
3550,70,2000,Japão,articulador-pedagogico,0.0
950,80,2000,Uruguai,Doutorado,1.0
949,79,2000,Suíça,Doutorado,12.0
948,78,2000,Suécia,Doutorado,4.0
947,77,2000,Reino Unido da Grã-Bretanha e Irlanda do Norte,Doutorado,266.0
946,76,2000,Portugal,Doutorado,64.0
945,75,2000,Peru,Doutorado,0.0
943,73,2000,Nova Zelândia (Aotearoa),Doutorado,5.0
942,72,2000,Noruega,Doutorado,3.0
941,71,2000,México,Doutorado,6.0
940,70,2000,Japão,Doutorado,1.0
951,81,2000,Áustria,Doutorado,3.0
939,69,2000,Itália,Doutorado,29.0
937,67,2000,França,Doutorado,361.0
936,66,2000,Finlândia,Doutorado,1.0
935,65,2000,Estados Unidos da América,Doutorado,537.0
934,64,2000,Espanha,Doutorado,137.0
933,63,2000,Dinamarca,Doutorado,9.0
932,62,2000,Costa Rica,Doutorado,2.0
931,61,2000,Chile,Doutorado,0.0
930,60,2000,Canadá,Doutorado,82.0
929,59,2000,Bélgica,Doutorado,12.0
928,58,2000,Austrália,Doutorado,30.0
938,68,2000,Irlanda,Doutorado,3.0
81,81,2000,Áustria,Graduacao,0.0
80,80,2000,Uruguai,Graduacao,0.0
79,79,2000,Suíça,Graduacao,0.0
3551,71,2000,México,articulador-pedagogico,0.0
3552,72,2000,Noruega,articulador-pedagogico,0.0
3554,74,2000,Países Baixos (Holanda),articulador-pedagogico,0.0
3555,75,2000,Peru,articulador-pedagogico,0.0
3556,76,2000,Portugal,articulador-pedagogico,0.0
3557,77,2000,Reino Unido da Grã-Bretanha e Irlanda do Norte,articulador-pedagogico,0.0
3558,78,2000,Suécia,articulador-pedagogico,0.0
3559,79,2000,Suíça,articulador-pedagogico,0.0
3560,80,2000,Uruguai,articulador-pedagogico,0.0
3561,81,2000,Áustria,articulador-pedagogico,0.0
2667,57,2000,Argentina,pos-doc,0.0
2666,56,2000,Alemanha,pos-doc,7.0
68,68,2000,Irlanda,Graduacao,0.0
69,69,2000,Itália,Graduacao,0.0
70,70,2000,Japão,Graduacao,0.0
71,71,2000,México,Graduacao,0.0
72,72,2000,Noruega,Graduacao,0.0
73,73,2000,Nova Zelândia (Aotearoa),Graduacao,0.0
74,74,2000,Países Baixos (Holanda),Graduacao,0.0
75,75,2000,Peru,Graduacao,0.0
76,76,2000,Portugal,Graduacao,0.0
77,77,2000,Reino Unido da Grã-Bretanha e Irlanda do Norte,Graduacao,0.0
78,78,2000,Suécia,Graduacao,0.0
926,56,2000,Alemanha,Doutorado,65.0
1821,81,2000,Áustria,mestrado,0.0
3553,73,2000,Nova Zelândia (Aotearoa),articulador-pedagogico,0.0
6156,66,2000,Finlândia,pidrh,0.0
4423,73,2000,Nova Zelândia (Aotearoa),capacitacao-professor,0.0
6149,59,2000,Bélgica,pidrh,0.0
6148,58,2000,Austrália,pidrh,0.0
6147,57,2000,Argentina,pidrh,0.0
6146,56,2000,Alemanha,pidrh,0.0
4424,74,2000,Países Baixos (Holanda),capacitacao-professor,0.0
4425,75,2000,Peru,capacitacao-professor,0.0
4426,76,2000,Portugal,capacitacao-professor,0.0
4414,64,2000,Espanha,capacitacao-professor,0.0
4413,63,2000,Dinamarca,capacitacao-professor,0.0
4412,62,2000,Costa Rica,capacitacao-professor,0.0
4411,61,2000,Chile,capacitacao-professor,0.0
4410,60,2000,Canadá,capacitacao-professor,0.0
4409,59,2000,Bélgica,capacitacao-professor,0.0
4408,58,2000,Austrália,capacitacao-professor,0.0
4407,57,2000,Argentina,capacitacao-professor,0.0
4406,56,2000,Alemanha,capacitacao-professor,0.0
4427,77,2000,Reino Unido da Grã-Bretanha e Irlanda do Norte,capacitacao-professor,0.0
4428,78,2000,Suécia,capacitacao-professor,0.0
4429,79,2000,Suíça,capacitacao-professor,0.0
4430,80,2000,Uruguai,capacitacao-professor,0.0
4431,81,2000,Áustria,capacitacao-professor,0.0
6157,67,2000,França,pidrh,0.0
4421,71,2000,México,capacitacao-professor,0.0
4420,70,2000,Japão,capacitacao-professor,0.0
4422,72,2000,Noruega,capacitacao-professor,0.0
4418,68,2000,Irlanda,capacitacao-professor,0.0
6158,68,2000,Irlanda,pidrh,0.0
6159,69,2000,Itália,pidrh,0.0
6160,70,2000,Japão,pidrh,0.0
6161,71,2000,México,pidrh,0.0
6162,72,2000,Noruega,pidrh,0.0
6163,73,2000,Nova Zelândia (Aotearoa),pidrh,0.0
6164,74,2000,Países Baixos (Holanda),pidrh,0.0
6165,75,2000,Peru,pidrh,0.0
6166,76,2000,Portugal,pidrh,0.0
4419,69,2000,Itália,capacitacao-professor,0.0
6168,78,2000,Suécia,pidrh,0.0
6169,79,2000,Suíça,pidrh,0.0
6167,77,2000,Reino Unido da Grã-Bretanha e Irlanda do Norte,pidrh,0.0
6171,81,2000,Áustria,pidrh,0.0
4417,67,2000,França,capacitacao-professor,0.0
6170,80,2000,Uruguai,pidrh,0.0
4415,65,2000,Estados Unidos da América,capacitacao-professor,0.0
6150,60,2000,Canadá,pidrh,0.0
4416,66,2000,Finlândia,capacitacao-professor,0.0
6152,62,2000,Costa Rica,pidrh,0.0
6153,63,2000,Dinamarca,pidrh,0.0
6154,64,2000,Espanha,pidrh,0.0
6155,65,2000,Estados Unidos da América,pidrh,0.0
6151,61,2000,Chile,pidrh,0.0
5311,91,2001,Estados Unidos da América,catedra,0.0
5312,92,2001,Finlândia,catedra,0.0
5315,95,2001,Israel,catedra,0.0
5313,93,2001,França,catedra,0.0
5314,94,2001,Irlanda,catedra,0.0
5316,96,2001,Itália,catedra,0.0
98,98,2001,México,Graduacao,0.0
5318,98,2001,México,catedra,0.0
2701,91,2001,Estados Unidos da América,pos-doc,140.0
2700,90,2001,Espanha,pos-doc,24.0
2699,89,2001,"Dominicana, República",pos-doc,0.0
2698,88,2001,Dinamarca,pos-doc,0.0
3581,101,2001,Países Baixos (Holanda),articulador-pedagogico,0.0
3580,100,2001,Nova Zelândia (Aotearoa),articulador-pedagogico,0.0
3579,99,2001,Noruega,articulador-pedagogico,0.0
3578,98,2001,México,articulador-pedagogico,0.0
97,97,2001,Japão,Graduacao,0.0
6181,91,2001,Estados Unidos da América,pidrh,0.0
6180,90,2001,Espanha,pidrh,0.0
3577,97,2001,Japão,articulador-pedagogico,0.0
3576,96,2001,Itália,articulador-pedagogico,0.0
3575,95,2001,Israel,articulador-pedagogico,0.0
3574,94,2001,Irlanda,articulador-pedagogico,0.0
3573,93,2001,França,articulador-pedagogico,0.0
3572,92,2001,Finlândia,articulador-pedagogico,0.0
3571,91,2001,Estados Unidos da América,articulador-pedagogico,0.0
3570,90,2001,Espanha,articulador-pedagogico,0.0
3569,89,2001,"Dominicana, República",articulador-pedagogico,0.0
99,99,2001,Noruega,Graduacao,0.0
2702,92,2001,Finlândia,pos-doc,1.0
2703,93,2001,França,pos-doc,115.0
2704,94,2001,Irlanda,pos-doc,2.0
5319,99,2001,Noruega,catedra,0.0
5320,100,2001,Nova Zelândia (Aotearoa),catedra,0.0
5322,102,2001,Portugal,catedra,0.0
5323,103,2001,Reino Unido da Grã-Bretanha e Irlanda do Norte,catedra,0.0
5324,104,2001,Singapura,catedra,0.0
5325,105,2001,Suécia,catedra,0.0
5326,106,2001,Suíça,catedra,0.0
5327,107,2001,África do Sul,catedra,0.0
5328,108,2001,Áustria,catedra,0.0
2716,106,2001,Suíça,pos-doc,0.0
2715,105,2001,Suécia,pos-doc,1.0
2714,104,2001,Singapura,pos-doc,0.0
2713,103,2001,Reino Unido da Grã-Bretanha e Irlanda do Norte,pos-doc,25.0
2712,102,2001,Portugal,pos-doc,19.0
2711,101,2001,Países Baixos (Holanda),pos-doc,2.0
2710,100,2001,Nova Zelândia (Aotearoa),pos-doc,0.0
2709,99,2001,Noruega,pos-doc,0.0
2708,98,2001,México,pos-doc,1.0
2707,97,2001,Japão,pos-doc,1.0
2706,96,2001,Itália,pos-doc,11.0
2705,95,2001,Israel,pos-doc,0.0
5317,97,2001,Japão,catedra,0.0
5321,101,2001,Países Baixos (Holanda),catedra,0.0
6182,92,2001,Finlândia,pidrh,0.0
5309,89,2001,"Dominicana, República",catedra,0.0
959,89,2001,"Dominicana, República",Doutorado,1.0
960,90,2001,Espanha,Doutorado,111.0
961,91,2001,Estados Unidos da América,Doutorado,508.0
962,92,2001,Finlândia,Doutorado,1.0
963,93,2001,França,Doutorado,379.0
964,94,2001,Irlanda,Doutorado,5.0
965,95,2001,Israel,Doutorado,2.0
966,96,2001,Itália,Doutorado,34.0
967,97,2001,Japão,Doutorado,1.0
968,98,2001,México,Doutorado,8.0
969,99,2001,Noruega,Doutorado,2.0
970,100,2001,Nova Zelândia (Aotearoa),Doutorado,7.0
971,101,2001,Países Baixos (Holanda),Doutorado,34.0
972,102,2001,Portugal,Doutorado,74.0
973,103,2001,Reino Unido da Grã-Bretanha e Irlanda do Norte,Doutorado,228.0
974,104,2001,Singapura,Doutorado,1.0
975,105,2001,Suécia,Doutorado,4.0
976,106,2001,Suíça,Doutorado,13.0
977,107,2001,África do Sul,Doutorado,0.0
978,108,2001,Áustria,Doutorado,2.0
6188,98,2001,México,pidrh,0.0
6189,99,2001,Noruega,pidrh,0.0
6190,100,2001,Nova Zelândia (Aotearoa),pidrh,0.0
6191,101,2001,Países Baixos (Holanda),pidrh,0.0
6192,102,2001,Portugal,pidrh,0.0
6198,108,2001,Áustria,pidrh,0.0
6197,107,2001,África do Sul,pidrh,0.0
6196,106,2001,Suíça,pidrh,0.0
6195,105,2001,Suécia,pidrh,0.0
958,88,2001,Dinamarca,Doutorado,6.0
5310,90,2001,Espanha,catedra,0.0
957,87,2001,Costa Rica,Doutorado,1.0
955,85,2001,Bélgica,Doutorado,8.0
2717,107,2001,África do Sul,pos-doc,1.0
2718,108,2001,Áustria,pos-doc,0.0
3568,88,2001,Dinamarca,articulador-pedagogico,0.0
6183,93,2001,França,pidrh,0.0
6184,94,2001,Irlanda,pidrh,0.0
6185,95,2001,Israel,pidrh,0.0
6186,96,2001,Itália,pidrh,0.0
6187,97,2001,Japão,pidrh,0.0
86,86,2001,Canadá,Graduacao,0.0
87,87,2001,Costa Rica,Graduacao,0.0
88,88,2001,Dinamarca,Graduacao,0.0
89,89,2001,"Dominicana, República",Graduacao,0.0
90,90,2001,Espanha,Graduacao,0.0
91,91,2001,Estados Unidos da América,Graduacao,33.0
5308,88,2001,Dinamarca,catedra,0.0
5307,87,2001,Costa Rica,catedra,0.0
5306,86,2001,Canadá,catedra,0.0
5305,85,2001,Bélgica,catedra,0.0
5304,84,2001,Austrália,catedra,0.0
5303,83,2001,Argentina,catedra,0.0
5302,82,2001,Alemanha,catedra,0.0
92,92,2001,Finlândia,Graduacao,0.0
93,93,2001,França,Graduacao,197.0
94,94,2001,Irlanda,Graduacao,0.0
95,95,2001,Israel,Graduacao,0.0
96,96,2001,Itália,Graduacao,0.0
952,82,2001,Alemanha,Doutorado,87.0
953,83,2001,Argentina,Doutorado,13.0
954,84,2001,Austrália,Doutorado,30.0
956,86,2001,Canadá,Doutorado,81.0
3567,87,2001,Costa Rica,articulador-pedagogico,0.0
4451,101,2001,Países Baixos (Holanda),capacitacao-professor,0.0
3565,85,2001,Bélgica,articulador-pedagogico,0.0
100,100,2001,Nova Zelândia (Aotearoa),Graduacao,0.0
101,101,2001,Países Baixos (Holanda),Graduacao,0.0
102,102,2001,Portugal,Graduacao,0.0
103,103,2001,Reino Unido da Grã-Bretanha e Irlanda do Norte,Graduacao,0.0
104,104,2001,Singapura,Graduacao,0.0
105,105,2001,Suécia,Graduacao,0.0
106,106,2001,Suíça,Graduacao,0.0
107,107,2001,África do Sul,Graduacao,0.0
108,108,2001,Áustria,Graduacao,0.0
4445,95,2001,Israel,capacitacao-professor,0.0
4444,94,2001,Irlanda,capacitacao-professor,0.0
4443,93,2001,França,capacitacao-professor,0.0
4446,96,2001,Itália,capacitacao-professor,0.0
4442,92,2001,Finlândia,capacitacao-professor,0.0
4440,90,2001,Espanha,capacitacao-professor,0.0
4439,89,2001,"Dominicana, República",capacitacao-professor,0.0
4438,88,2001,Dinamarca,capacitacao-professor,0.0
4437,87,2001,Costa Rica,capacitacao-professor,0.0
4436,86,2001,Canadá,capacitacao-professor,0.0
4435,85,2001,Bélgica,capacitacao-professor,0.0
4434,84,2001,Austrália,capacitacao-professor,0.0
4433,83,2001,Argentina,capacitacao-professor,0.0
4432,82,2001,Alemanha,capacitacao-professor,0.0
3566,86,2001,Canadá,articulador-pedagogico,0.0
83,83,2001,Argentina,Graduacao,0.0
84,84,2001,Austrália,Graduacao,0.0
4441,91,2001,Estados Unidos da América,capacitacao-professor,0.0
4447,97,2001,Japão,capacitacao-professor,0.0
1822,82,2001,Alemanha,mestrado,0.0
1823,83,2001,Argentina,mestrado,4.0
6174,84,2001,Austrália,pidrh,0.0
4448,98,2001,México,capacitacao-professor,0.0
1848,108,2001,Áustria,mestrado,0.0
1847,107,2001,África do Sul,mestrado,0.0
1846,106,2001,Suíça,mestrado,0.0
1845,105,2001,Suécia,mestrado,0.0
1844,104,2001,Singapura,mestrado,0.0
1843,103,2001,Reino Unido da Grã-Bretanha e Irlanda do Norte,mestrado,1.0
1842,102,2001,Portugal,mestrado,0.0
1841,101,2001,Países Baixos (Holanda),mestrado,0.0
1840,100,2001,Nova Zelândia (Aotearoa),mestrado,0.0
1839,99,2001,Noruega,mestrado,0.0
1838,98,2001,México,mestrado,0.0
1837,97,2001,Japão,mestrado,0.0
1836,96,2001,Itália,mestrado,0.0
1835,95,2001,Israel,mestrado,0.0
1834,94,2001,Irlanda,mestrado,0.0
1833,93,2001,França,mestrado,0.0
1832,92,2001,Finlândia,mestrado,0.0
1831,91,2001,Estados Unidos da América,mestrado,19.0
1830,90,2001,Espanha,mestrado,1.0
1829,89,2001,"Dominicana, República",mestrado,0.0
1828,88,2001,Dinamarca,mestrado,0.0
1827,87,2001,Costa Rica,mestrado,0.0
1826,86,2001,Canadá,mestrado,1.0
1825,85,2001,Bélgica,mestrado,0.0
1824,84,2001,Austrália,mestrado,0.0
85,85,2001,Bélgica,Graduacao,0.0
6175,85,2001,Bélgica,pidrh,0.0
82,82,2001,Alemanha,Graduacao,188.0
6177,87,2001,Costa Rica,pidrh,0.0
4457,107,2001,África do Sul,capacitacao-professor,0.0
4456,106,2001,Suíça,capacitacao-professor,0.0
6176,86,2001,Canadá,pidrh,0.0
4454,104,2001,Singapura,capacitacao-professor,0.0
4453,103,2001,Reino Unido da Grã-Bretanha e Irlanda do Norte,capacitacao-professor,0.0
4452,102,2001,Portugal,capacitacao-professor,0.0
6194,104,2001,Singapura,pidrh,0.0
6179,89,2001,"Dominicana, República",pidrh,0.0
4450,100,2001,Nova Zelândia (Aotearoa),capacitacao-professor,0.0
4449,99,2001,Noruega,capacitacao-professor,0.0
2692,82,2001,Alemanha,pos-doc,15.0
2693,83,2001,Argentina,pos-doc,0.0
4458,108,2001,Áustria,capacitacao-professor,0.0
2694,84,2001,Austrália,pos-doc,6.0
2696,86,2001,Canadá,pos-doc,40.0
2697,87,2001,Costa Rica,pos-doc,0.0
3562,82,2001,Alemanha,articulador-pedagogico,0.0
3563,83,2001,Argentina,articulador-pedagogico,0.0
3564,84,2001,Austrália,articulador-pedagogico,0.0
3582,102,2001,Portugal,articulador-pedagogico,0.0
3583,103,2001,Reino Unido da Grã-Bretanha e Irlanda do Norte,articulador-pedagogico,0.0
3584,104,2001,Singapura,articulador-pedagogico,0.0
3585,105,2001,Suécia,articulador-pedagogico,0.0
3586,106,2001,Suíça,articulador-pedagogico,0.0
3587,107,2001,África do Sul,articulador-pedagogico,0.0
3588,108,2001,Áustria,articulador-pedagogico,0.0
2695,85,2001,Bélgica,pos-doc,3.0
7042,82,2001,Alemanha,prof_visitante,0.0
4455,105,2001,Suécia,capacitacao-professor,0.0
7044,84,2001,Austrália,prof_visitante,0.0
6178,88,2001,Dinamarca,pidrh,0.0
6173,83,2001,Argentina,pidrh,0.0
6172,82,2001,Alemanha,pidrh,0.0
7068,108,2001,Áustria,prof_visitante,0.0
7067,107,2001,África do Sul,prof_visitante,0.0
7066,106,2001,Suíça,prof_visitante,0.0
7065,105,2001,Suécia,prof_visitante,0.0
7064,104,2001,Singapura,prof_visitante,0.0
7043,83,2001,Argentina,prof_visitante,0.0
7062,102,2001,Portugal,prof_visitante,0.0
7061,101,2001,Países Baixos (Holanda),prof_visitante,0.0
7060,100,2001,Nova Zelândia (Aotearoa),prof_visitante,0.0
7059,99,2001,Noruega,prof_visitante,0.0
7063,103,2001,Reino Unido da Grã-Bretanha e Irlanda do Norte,prof_visitante,0.0
7057,97,2001,Japão,prof_visitante,0.0
7045,85,2001,Bélgica,prof_visitante,0.0
7058,98,2001,México,prof_visitante,0.0
7047,87,2001,Costa Rica,prof_visitante,0.0
7048,88,2001,Dinamarca,prof_visitante,0.0
7049,89,2001,"Dominicana, República",prof_visitante,0.0
7050,90,2001,Espanha,prof_visitante,0.0
7046,86,2001,Canadá,prof_visitante,0.0
7052,92,2001,Finlândia,prof_visitante,0.0
7053,93,2001,França,prof_visitante,0.0
7054,94,2001,Irlanda,prof_visitante,0.0
7055,95,2001,Israel,prof_visitante,0.0
7056,96,2001,Itália,prof_visitante,0.0
7051,91,2001,Estados Unidos da América,prof_visitante,0.0
6193,103,2001,Reino Unido da Grã-Bretanha e Irlanda do Norte,pidrh,0.0
2725,115,2002,China,pos-doc,0.0
2726,116,2002,Costa do Marfim,pos-doc,0.0
2727,117,2002,Cuba,pos-doc,0.0
2728,118,2002,Dinamarca,pos-doc,0.0
2729,119,2002,"Dominicana, República",pos-doc,0.0
2730,120,2002,Espanha,pos-doc,30.0
2731,121,2002,Estados Unidos da América,pos-doc,160.0
2732,122,2002,Finlândia,pos-doc,1.0
2733,123,2002,França,pos-doc,135.0
1860,120,2002,Espanha,mestrado,0.0
6200,110,2002,Argentina,pidrh,0.0
4481,131,2002,Países Baixos (Holanda),capacitacao-professor,0.0
4482,132,2002,Portugal,capacitacao-professor,0.0
4483,133,2002,Reino Unido da Grã-Bretanha e Irlanda do Norte,capacitacao-professor,0.0
4484,134,2002,Suécia,capacitacao-professor,0.0
4485,135,2002,Suíça,capacitacao-professor,0.0
4486,136,2002,Uruguai,capacitacao-professor,0.0
4487,137,2002,Áustria,capacitacao-professor,0.0
6205,115,2002,China,pidrh,0.0
6206,116,2002,Costa do Marfim,pidrh,0.0
6207,117,2002,Cuba,pidrh,0.0
6208,118,2002,Dinamarca,pidrh,0.0
6209,119,2002,"Dominicana, República",pidrh,0.0
6210,120,2002,Espanha,pidrh,0.0
6211,121,2002,Estados Unidos da América,pidrh,0.0
4480,130,2002,Nova Zelândia (Aotearoa),capacitacao-professor,0.0
6212,122,2002,Finlândia,pidrh,0.0
6214,124,2002,Irlanda,pidrh,0.0
6215,125,2002,Israel,pidrh,0.0
6216,126,2002,Itália,pidrh,0.0
6217,127,2002,Japão,pidrh,0.0
6218,128,2002,México,pidrh,0.0
6219,129,2002,Noruega,pidrh,0.0
6220,130,2002,Nova Zelândia (Aotearoa),pidrh,0.0
6221,131,2002,Países Baixos (Holanda),pidrh,0.0
6222,132,2002,Portugal,pidrh,0.0
6223,133,2002,Reino Unido da Grã-Bretanha e Irlanda do Norte,pidrh,0.0
6224,134,2002,Suécia,pidrh,0.0
6225,135,2002,Suíça,pidrh,0.0
6226,136,2002,Uruguai,pidrh,0.0
6227,137,2002,Áustria,pidrh,0.0
6213,123,2002,França,pidrh,0.0
6199,109,2002,Alemanha,pidrh,0.0
4479,129,2002,Noruega,capacitacao-professor,0.0
4477,127,2002,Japão,capacitacao-professor,0.0
6201,111,2002,Austrália,pidrh,0.0
6202,112,2002,Bélgica,pidrh,0.0
6203,113,2002,Canadá,pidrh,0.0
2724,114,2002,Chile,pos-doc,0.0
2723,113,2002,Canadá,pos-doc,27.0
2722,112,2002,Bélgica,pos-doc,4.0
2721,111,2002,Austrália,pos-doc,4.0
2720,110,2002,Argentina,pos-doc,0.0
2719,109,2002,Alemanha,pos-doc,18.0
1861,121,2002,Estados Unidos da América,mestrado,16.0
2734,124,2002,Irlanda,pos-doc,0.0
6204,114,2002,Chile,pidrh,0.0
4459,109,2002,Alemanha,capacitacao-professor,0.0
4460,110,2002,Argentina,capacitacao-professor,0.0
4478,128,2002,México,capacitacao-professor,0.0
4461,111,2002,Austrália,capacitacao-professor,0.0
4463,113,2002,Canadá,capacitacao-professor,0.0
4464,114,2002,Chile,capacitacao-professor,0.0
4465,115,2002,China,capacitacao-professor,0.0
4466,116,2002,Costa do Marfim,capacitacao-professor,0.0
4467,117,2002,Cuba,capacitacao-professor,0.0
4468,118,2002,Dinamarca,capacitacao-professor,0.0
4469,119,2002,"Dominicana, República",capacitacao-professor,0.0
4470,120,2002,Espanha,capacitacao-professor,0.0
4471,121,2002,Estados Unidos da América,capacitacao-professor,0.0
4472,122,2002,Finlândia,capacitacao-professor,0.0
4473,123,2002,França,capacitacao-professor,0.0
4474,124,2002,Irlanda,capacitacao-professor,0.0
4475,125,2002,Israel,capacitacao-professor,0.0
4476,126,2002,Itália,capacitacao-professor,0.0
4462,112,2002,Bélgica,capacitacao-professor,0.0
2735,125,2002,Israel,pos-doc,0.0
981,111,2002,Austrália,Doutorado,31.0
2737,127,2002,Japão,pos-doc,1.0
7076,116,2002,Costa do Marfim,prof_visitante,0.0
7077,117,2002,Cuba,prof_visitante,0.0
7078,118,2002,Dinamarca,prof_visitante,0.0
7079,119,2002,"Dominicana, República",prof_visitante,0.0
7080,120,2002,Espanha,prof_visitante,0.0
7081,121,2002,Estados Unidos da América,prof_visitante,0.0
7082,122,2002,Finlândia,prof_visitante,0.0
7083,123,2002,França,prof_visitante,0.0
7084,124,2002,Irlanda,prof_visitante,0.0
7085,125,2002,Israel,prof_visitante,0.0
7086,126,2002,Itália,prof_visitante,0.0
7087,127,2002,Japão,prof_visitante,0.0
7088,128,2002,México,prof_visitante,0.0
7089,129,2002,Noruega,prof_visitante,0.0
7090,130,2002,Nova Zelândia (Aotearoa),prof_visitante,0.0
7091,131,2002,Países Baixos (Holanda),prof_visitante,0.0
7092,132,2002,Portugal,prof_visitante,0.0
7093,133,2002,Reino Unido da Grã-Bretanha e Irlanda do Norte,prof_visitante,0.0
7094,134,2002,Suécia,prof_visitante,0.0
7075,115,2002,China,prof_visitante,0.0
7074,114,2002,Chile,prof_visitante,0.0
7073,113,2002,Canadá,prof_visitante,0.0
7072,112,2002,Bélgica,prof_visitante,0.0
5337,117,2002,Cuba,catedra,0.0
5338,118,2002,Dinamarca,catedra,0.0
